,Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
2022-02-04,2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,0.23787037037037026,298.26380702427457,322.542497253418,12.793096964616268,25.33931182070815,373.2211208948343,271.86387361200167,304.95807023906656,5.726109188102548
2022-02-07,2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,0.11585180722891569,301.98951939174106,320.54882965087893,11.571436839204523,25.2698410815926,371.08851181406413,270.0091474876937,303.28379359531385,5.708593069413377
2022-02-08,2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,0.20928636363636363,305.59190150669644,318.28016357421876,11.71864016743416,24.246886158560727,366.7739358913402,269.7863912570973,305.98349353567755,5.724673866894952
2022-02-09,2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,0.13712988505747128,305.3671395438058,316.07349700927733,10.498816756643919,22.707752747338894,361.48900250395513,270.65799151459953,309.1056021746529,5.735496417295805
2022-02-10,2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,0.14758676470588233,304.095711844308,312.7123306274414,10.099399976647646,19.207169429506592,351.1266694864546,274.29799176842823,304.0463091233218,5.705503202014219
2022-02-11,2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,0.09230505050505049,301.92142595563615,309.8529968261719,8.491444021065206,18.57345465535351,346.9999061368789,272.70608751546484,292.459874037201,5.6548255943198935
2022-02-14,2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,0.21914035087719297,301.18904767717635,306.9554977416992,9.800345655634032,16.39449981791082,339.7444973775209,274.16649810587757,292.09996696422326,5.6730483614424445
2022-02-15,2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,0.2872863636363637,301.1466631208147,305.15416412353517,9.95033181666895,13.966962199051375,333.0880885216379,277.2202397254324,302.3510916898974,5.725141582989854
2022-02-16,2022-02-16,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,0.15217999999999998,301.91094970703125,303.94983062744143,9.342856240849926,12.502569543851815,328.95496971514507,278.9446915397378,305.9814714812679,5.726185187350948
2022-02-17,2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,0.11456372549019607,299.7371390206473,301.95116424560547,7.6743310332565216,10.853648689489594,323.6584616245847,280.24386686662626,296.7382696278705,5.673724110194917
2022-02-18,2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,0.17029411764705885,296.16476004464283,300.5024978637695,7.058849821208582,11.004362708768367,322.51122328130623,278.4937724462328,289.3527589840298,5.651295498507333
2022-02-22,2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,0.17155922330097087,292.21142578125,298.69466400146484,8.170238078091188,12.2602648274249,323.2151936563146,274.17413434661506,279.0131348306141,5.6088977211096145
2022-02-23,2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,0.10226688311688309,287.6419023786272,296.1219970703125,7.669639517475332,15.569120918136324,327.26023890658513,264.98375523403985,262.7910400607255,5.53607360135821
2022-02-24,2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,-0.0017047169811320762,284.0709490094866,293.8446640014648,14.51380327574958,16.36287907865531,326.57042215877544,261.1189058441542,265.5459065827418,5.583208071169102
2022-02-25,2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,0.1622967213114754,278.71095057896207,293.5241638183594,14.735170638151544,16.780681547031016,327.0855269124214,259.9628007242974,268.4864122202889,5.594550270115342
2022-02-28,2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,0.14793689320388348,276.18904767717635,293.9254974365234,15.942505315150981,16.588378675664824,327.10225478785304,260.7487400851938,282.9243647830651,5.666922554992525
2022-03-01,2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,0.22179473684210527,275.61856951032365,292.7196640014648,13.963995638097003,16.054964387126642,324.8295927757181,260.60973522721156,286.3903359498238,5.659911815221878
2022-03-02,2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,0.1665954022988506,276.7095206124442,291.8636642456055,12.492255458773514,15.508860657550544,322.8813855607066,260.8459429305044,290.99455290124337,5.677769250146233
2022-03-03,2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,0.19142333333333328,277.55523681640625,290.7574981689453,9.883048029687131,15.545274950420369,321.84804806978605,259.66694826810453,283.5070750881749,5.63036316443399
2022-03-04,2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,0.2313252336448598,281.0909511021205,289.87666473388674,9.073037178427171,15.66877106730645,321.2142068684996,258.53912259927387,280.7890201465791,5.629166654969988
2022-03-07,2022-03-07,285.4333190917969,288.7133178710937,268.19000244140625,268.1933288574219,268.1933288574219,72494100,0.1566392857142857,281.27237810407365,287.89766387939454,7.092185394584021,15.78847733911998,319.4746185576345,256.32070920115456,272.39189262047427,5.587972474499848
2022-03-08,2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,0.1541009900990099,281.9642813546317,286.5153305053711,8.868834708747272,15.657356391456197,317.8300432882835,255.20061772245867,273.99728940213726,5.6123978682705955
2022-03-09,2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,0.196553488372093,281.41856602260043,285.46483001708987,8.869293954896932,14.87222693508405,315.209283887258,255.72037614692175,282.21465229420204,5.653623041556615
2022-03-10,2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,0.14854509803921573,280.17713710239957,283.90316314697264,7.718301662077238,13.678547445509949,311.26025803799257,256.5460682559527,280.36043015926526,5.62917860194493
2022-03-11,2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,0.04900638297872339,276.1514238630022,282.0831634521484,6.194867877661977,13.633163082490654,309.34948961712973,254.81683728716712,270.19792252053634,5.576390932423762
2022-03-14,2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,0.006709574468085097,272.67904227120533,280.52266387939454,7.10055592269714,14.815813756336789,310.1542913920681,250.89103636672095,260.37041753288713,5.539130546596533
2022-03-15,2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,0.12864242424242422,270.9457092285156,279.29149627685547,8.826133691071732,14.841922311556722,308.9753408999689,249.60765165374204,264.9879134289311,5.584610955666393
2022-03-16,2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,0.12020243902439026,272.64332798549106,277.92149658203124,9.395668863689764,13.286411499869395,304.49431958177,251.34867358229246,275.04707791381037,5.631486511664791
2022-03-17,2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,0.23818395061728387,274.8909476143973,277.0583297729492,9.50041282277499,11.710718192220314,300.47976615738986,253.63689338850858,285.3712427681451,5.6682704033252405
2022-03-18,2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,0.22559390243902444,277.10142299107144,277.5423294067383,8.232121772512983,12.536733095265685,302.61579559726965,252.46886321620693,296.3215218406838,5.706434492868321
2022-03-21,2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,0.1459373737373737,281.0471409388951,278.61199645996095,5.57502716632132,14.08310577127273,306.7782080025064,250.4457849174155,303.4760704312696,5.72375941593059
2022-03-22,2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,0.22346697247706415,290.5057111467634,281.4861633300781,4.48114690275014,18.294696255997103,318.07555584207233,244.8967708180839,322.0431302479232,5.800082044114489
2022-03-23,2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,0.17491705426356582,301.5885707310268,285.40399780273435,1.3817473948670909,20.508174204785877,326.42034621230613,244.3876493931626,329.37216483524526,5.805245451153181
2022-03-24,2022-03-24,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,0.23526100000000003,311.6852373395647,288.9564971923828,-2.151462768465194,23.12518979426098,335.2068767809048,242.70611760386086,335.10627336956094,5.820003780741534
2022-03-25,2022-03-25,336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,0.19281750000000003,319.8000008719308,292.3026641845703,-4.871485963084353,24.99731138605812,342.29728695668655,242.30804141245406,336.288761045062,5.816753967852734
2022-03-28,2022-03-28,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,0.1820183673469387,330.2876194545201,295.99282989501955,-7.860134718399991,29.67215447935955,355.3371388537387,236.64852093630046,354.72735719731236,5.8942558682962884
