,Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
2021-10-28,2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,320.752197265625,26297900,-0.0014500000000000094,313.298575265067,302.1385025024414,-2.738186306763282,11.08795683490574,324.3144161722529,279.9625888326299,322.44694200340894,5.778735346768481
2021-10-29,2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,327.9415283203125,34766000,0.14044687500000003,316.7571454729353,304.264501953125,-2.773194732075183,12.449205203639798,329.16291236040456,279.3660915458454,328.5623107461229,5.800969664856211
2021-11-01,2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,325.71649169921875,27073200,0.3739363636363636,319.4157148088728,306.57750244140624,-4.0045547530990575,12.60836039057445,331.79422322255516,281.3607816602573,329.100766993505,5.79414100652583
2021-11-02,2021-11-02,330.3099975585937,333.45001220703125,330.0,333.1300048828125,329.434814453125,26487100,0.3366142857142857,322.84000069754467,308.79600219726564,-4.459078625372342,13.198049697125164,335.19210159151595,282.3999028030153,331.78692558638613,5.805526473240995
2021-11-03,2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,330.2951354980469,21500100,0.2607285714285715,326.5357142857143,310.8405029296875,-5.213260131706818,13.793920316396846,338.4283435624812,283.2526622968938,333.2623085287971,5.808142489980444
2021-11-04,2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,332.70806884765625,23992200,0.34393333333333337,330.2971452985491,312.92000274658204,-5.382268337623714,14.378940215944453,341.67788317847095,284.16212231469314,335.380771137204,5.815443110140728
2021-11-05,2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.0599975585937,332.3323059082031,22570100,0.27975,332.1385716029576,314.9805023193359,-6.312059515488556,14.604155725022606,344.1888137693811,285.77219086929074,335.83358875146394,5.814309612978911
2021-11-08,2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,333.251953125,20897000,0.19964285714285715,333.9442836216518,317.1185012817383,-6.734030070821973,14.536270065326148,346.1910414123906,288.04596115108603,336.60452307340466,5.817081368550323
2021-11-09,2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,332.2235107421875,21307400,0.34475,334.5628574916295,319.2720016479492,-7.0496047118369916,13.934300013263591,347.1406016744764,291.403401621422,336.1681824958224,5.813981303398615
2021-11-10,2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,327.130615234375,25500900,0.3347,334.7671421595982,320.99650115966796,-7.263214708738133,13.049082407294577,347.0946659742571,294.8983363450788,332.5893860272532,5.798486373112062
