,Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
2021-11-23,2021-11-23,122.72000122070312,123.1999969482422,119.5199966430664,121.36000061035156,118.9768524169922,10984000,0.08950526315789474,121.288572038923,118.40400085449218,-1.369346458094853,3.501758012808678,125.40751688010954,111.40048482887482,122.34613303657407,4.790487256832894
2021-11-24,2021-11-24,120.0,120.87000274658205,118.4000015258789,120.70999908447266,118.3396224975586,6992600,0.1424135135135135,121.6585715157645,118.75200080871582,-1.2174968540628441,3.3577851326619848,125.4675710740398,112.03643054339184,121.25537706850646,4.785072143615402
2021-11-26,2021-11-26,117.5,119.04000091552734,116.5199966430664,117.08999633789062,114.79070281982422,6766900,0.27351428571428565,121.51714215959821,118.80600051879883,-0.9719930730747564,3.319837358989791,125.44567523677841,112.16632580081924,118.47845658142923,4.75436572080451
2021-11-29,2021-11-29,118.36000061035156,119.87999725341795,117.9000015258789,119.27999877929688,116.9376983642578,7634000,0.3357636363636364,121.54857090541294,119.08500061035156,-0.7366906014621861,3.095001594927154,125.27500380020587,112.89499742049725,119.01281804667433,4.7730546846638235
2021-11-30,2021-11-30,118.0999984741211,120.16999816894533,115.76000213623048,117.1500015258789,114.84952545166016,10561800,0.1554083333333333,120.65714263916016,119.2365005493164,-0.6572056256443375,2.9076635186762823,125.05182758666896,113.42117351196384,117.77094036614405,4.754882472353559
2021-12-01,2021-12-01,119.22000122070312,123.51000213623048,119.22000122070312,120.62999725341795,118.2611846923828,12924400,0.2742790697674419,120.13857051304409,119.56250038146973,-0.5037966554931899,2.657372557203953,124.87724549587764,114.24775526706182,119.67697829099332,4.784403623223839
2021-12-02,2021-12-02,120.3499984741211,123.4000015258789,120.0199966430664,121.6999969482422,119.3101806640625,8425500,0.21086875,119.7028557913644,119.9470001220703,-0.45378164786545483,2.350283331710111,124.64756678549053,115.24643345865009,121.02565739582592,4.793308102819659
2021-12-03,2021-12-03,121.0,121.8499984741211,117.9800033569336,119.33000183105467,116.9867172241211,7809000,0.3905357142857143,119.41285596575055,120.02400016784668,-0.6747897302317085,2.300597911071118,124.62519598998891,115.42280434570445,119.89522035264508,4.773477346870605
2021-12-06,2021-12-06,118.88999938964844,119.5,116.58000183105467,119.13999938964844,116.80044555664062,5681200,0.26697575757575753,119.18857029506138,120.09099998474122,-0.5491258323948642,2.2514063314231936,124.5938126475876,115.58818732189484,119.39173971064731,4.771870356712748
2021-12-07,2021-12-07,120.54000091552734,122.58000183105467,120.26000213623048,122.31999969482422,119.91799926757812,7459200,0.23957500000000004,119.93571363176618,120.16149978637695,-0.45384442709503503,2.2999547725263763,124.7614093314297,115.5615902413242,121.34391303343192,4.798431680304919
2021-12-08,2021-12-08,121.62999725341795,122.22000122070312,120.11000061035156,121.8000030517578,119.40821838378906,5795700,0.14056551724137933,120.29571424211774,120.1625,-0.56080481652873,2.3006999062036626,124.76389981240732,115.56110018759267,121.64797304564917,4.79413631076361
2021-12-09,2021-12-09,121.18000030517578,122.08999633789062,119.48999786376952,119.5,117.15338134765624,6103900,0.2595452830188679,120.63142830984933,120.2275001525879,-0.7410926325720908,2.260346605172913,124.74819336293372,115.70680694224207,120.21599101521639,4.774912960575186
2021-12-10,2021-12-10,120.0,120.79000091552734,118.23999786376952,119.12999725341795,116.79064178466795,5973900,0.26522,120.41714259556362,120.27449989318848,-0.7394632593716466,2.2252510788330206,124.72500205085451,115.82399773552244,119.49199517401742,4.771785689709924
2021-12-13,2021-12-13,118.86000061035156,119.02999877929688,116.38999938964844,116.41999816894533,114.13385009765624,5854300,0.1874116279069768,119.66285705566406,120.16099967956544,-0.768771721193815,2.3638952055179305,124.88879009060129,115.43320926852958,117.44399717063602,4.748577633418545
2021-12-14,2021-12-14,115.44000244140624,116.9800033569336,115.25,116.29000091552734,114.00640869140624,6267300,-0.043529729729729724,119.22857121058873,120.06949958801269,-0.29445688353932553,2.479638427869722,125.02877644375214,115.11022273227324,116.6746663338969,4.747450701185945
2021-12-15,2021-12-15,116.79000091552734,120.51000213623048,116.4800033569336,120.4000015258789,118.03570556640624,6700700,0.32070666666666675,119.4085715157645,120.18549957275391,0.1917664626243294,2.4355431492270463,125.056585871208,115.31441327429982,119.15822312855157,4.782479213738057
2021-12-16,2021-12-16,120.33999633789062,120.75,116.13999938964844,116.56999969482422,114.75364685058594,9116100,0.15428181818181821,118.58714294433594,120.06099967956543,-0.22235387018901065,2.5567312428850033,125.17446216533543,114.94753719379543,117.43274083940001,4.749876404346736
2021-12-17,2021-12-17,116.29000091552734,117.48999786376952,115.93000030517578,116.31999969482422,114.50755310058594,11725600,0.28641874999999994,117.80428532191685,119.70749969482422,0.017044365565922703,2.5609847545776354,124.8294692039795,114.58553018566894,116.69091340968282,4.747710870123862
2021-12-20,2021-12-20,115.91999816894533,116.62000274658205,113.91000366210938,114.94000244140624,113.1490478515625,6980800,0.2758066666666667,117.1528570992606,119.241499710083,0.15814434087033646,2.536832330799105,124.31516437168122,114.16783504848479,115.52363943083178,4.735672015479371
2021-12-21,2021-12-21,116.06999969482422,117.5,115.08000183105467,117.44000244140624,115.61009979248048,6122900,0.23407499999999995,116.91142926897321,118.87599983215333,0.4199553764341175,2.2065078501997237,123.28901553255277,114.46298413175388,116.80121477121475,4.757376139844498
2021-12-22,2021-12-22,116.91999816894533,121.44000244140624,116.83000183105467,121.3000030517578,119.4099578857422,9300100,0.14862432432432432,117.6085728236607,118.87299995422363,0.7941362967540613,2.2029909420469673,123.27898183831756,114.4670180701297,119.80040695824346,4.789988648348528
2021-12-23,2021-12-23,120.95999908447266,121.79000091552734,119.83999633789062,120.68000030517578,118.79961395263672,6512500,0.26764166666666667,118.23571559361048,118.87150001525879,0.4602629737741779,2.201684190168807,123.2748683955964,114.46813163492118,120.38680252286501,4.784821516776098
2021-12-27,2021-12-27,121.22000122070312,123.26000213623048,121.1999969482422,122.6999969482422,120.78813934326172,6309900,0.3636285714285715,118.56428636823382,119.15200004577636,0.30127077215114184,2.3171089094014707,123.7862178645793,114.51778222697342,121.92893213978313,4.801558974917411
2021-12-28,2021-12-28,123.37999725341795,123.66000366210938,121.87000274658205,122.05999755859376,120.15811157226562,6321000,0.16175897435897438,119.34857177734375,119.2909999847412,-0.18995506019096808,2.4068381361692026,124.1046762570796,114.47732371240281,122.01630908565689,4.79628627029663
2021-12-29,2021-12-29,121.8000030517578,123.1500015258789,120.97000122070312,121.41000366210938,119.51824188232422,5847700,0.18490555555555555,120.07571520124164,119.50400009155274,-0.39312928236395805,2.395867579752411,124.29573525105756,114.71226493204792,121.61210546995854,4.790902616317792
2021-12-30,2021-12-30,121.0,121.5500030517578,120.19000244140624,120.41999816894533,118.5436553955078,4187800,0.28920869565217383,120.85857173374721,119.49350013732911,-0.5030553466257146,2.391128621680227,124.27575738068956,114.71124289396866,120.81736726928307,4.782646675785949
2021-12-31,2021-12-31,121.3499984741211,121.75,120.22000122070312,120.30999755859376,118.43537902832033,3888200,0.4588363636363635,121.26857103620257,119.42400016784669,-0.6521002174993953,2.3433428727955277,124.11068591343773,114.73731442225564,120.47912079549019,4.781725127424997
2022-01-03,2022-01-03,124.12999725341795,129.58999633789062,124.0,128.8000030517578,126.79309844970705,18592000,0.12411304347826085,122.33999960763116,119.89750022888184,-0.5681539060042269,3.143501306420949,126.18450284172374,113.61049761603994,126.02637563300193,4.850466565822603
2022-01-04,2022-01-04,130.8699951171875,135.5,130.3000030517578,133.39999389648438,131.3214111328125,25554900,0.10088666666666667,124.15714154924667,120.61049995422363,-1.1368531575666054,4.348784248508221,129.30806845124008,111.91293145720718,130.9421211419902,4.885827597403846
2022-01-05,2022-01-05,130.7100067138672,130.8800048828125,126.87999725341795,127.05999755859376,125.08019256591795,17891200,0.2714733333333334,124.77999877929688,120.84749984741211,-1.9881037872241336,4.570366882426436,129.988233612265,111.70676608255924,128.35403875305926,4.836757964717946
2022-01-06,2022-01-06,127.0,129.0,124.80999755859376,128.47000122070312,126.46823120117188,16249000,0.3112611111111111,125.69571358816964,121.18099975585938,-1.998219228104631,4.876623273129158,130.93424630211769,111.42775320960106,128.43134706482184,4.847881052371226
2022-01-07,2022-01-07,126.5500030517578,127.13999938964844,123.30999755859376,123.5,121.57566833496094,21248100,0.24606800000000004,125.99428449358258,121.38099975585938,-2.267203859279121,4.886068478555819,131.15313671297102,111.60886279874774,125.1437823549406,4.808111029984782
2022-01-10,2022-01-10,125.11000061035156,125.87000274658205,123.26000213623048,125.01000213623048,123.06214141845705,11857700,-0.04694444444444444,126.6499993460519,121.675,-2.15299611301495,4.9202779206123655,131.51555584122474,111.83444415877527,125.0545955424672,4.820362224740957
2022-01-11,2022-01-11,126.54000091552734,129.5500030517578,125.5,129.1699981689453,127.15731048583984,12113100,-0.31204782608695647,127.91571371895927,122.3125,-1.9507508192972978,5.028368940392369,132.36923788078474,112.25576211921526,127.79819729345262,4.853357493455592
2022-01-12,2022-01-12,130.5,132.9199981689453,130.22000122070312,132.22999572753906,130.1696319580078,16389200,0.32462222222222226,128.4057126726423,123.10949974060058,-2.1218114313700056,5.280487638797068,133.6704750181947,112.54852446300644,130.75272958284359,4.876951476351151
2022-01-13,2022-01-13,140.75,145.0,138.9199981689453,139.19000244140625,137.0211944580078,52020000,0.28073571428571426,129.23285675048828,124.04899978637695,-3.2715389398130554,6.338584534757392,136.72616885589173,111.37183071686216,136.37757815521869,4.928629567482418
2022-01-14,2022-01-14,136.08999633789062,143.8800048828125,136.08999633789062,140.66000366210938,138.46829223632812,28255300,0.16160000000000002,131.17571476527624,125.25349998474121,-3.326623455320245,7.087234695726967,139.42796937619514,111.07903059328727,139.2325284931458,4.939210923639494
2022-01-18,2022-01-18,136.75,137.17999267578125,133.2899932861328,133.8300018310547,131.74472045898438,15191400,0.08475999999999999,131.9414291381836,126.12900009155274,-3.888678941742043,7.006643331654449,140.14228675486163,112.11571342824384,135.63084405175172,4.88907012892936
2022-01-19,2022-01-19,134.6199951171875,135.89999389648438,130.94000244140625,131.00999450683594,128.96864318847656,11155100,0.10791999999999999,133.01428549630302,126.93249969482422,-4.199733963109864,6.5633999957548905,140.059299686334,113.80569970331443,132.55027768847455,4.867611328322218
2022-01-20,2022-01-20,131.9199981689453,132.75,128.1999969482422,128.3300018310547,126.33041381835938,11421900,0.22721627906976746,133.4885711669922,127.47699966430665,-4.220333548542001,6.1746599069376575,139.82631947818197,115.12767985043133,129.73676045019465,4.846782155965731
2022-01-21,2022-01-21,127.08000183105467,127.9800033569336,124.2699966430664,124.52999877929688,122.5896224975586,15573700,0.13537428571428575,132.82571411132812,127.6384994506836,-3.7667991241569325,6.045485300293958,139.7294700512715,115.54752885009569,126.26558600292947,4.816484031666887
2022-01-24,2022-01-24,123.7699966430664,126.06999969482422,120.12999725341795,125.95999908447266,123.9973373413086,17083400,0.32691203007518777,131.93000030517578,127.90249938964844,-2.7822213957042123,5.837324060557039,139.57714751076253,116.22785126853437,126.06186139062493,4.827993678764813
2022-01-25,2022-01-25,125.48999786376952,125.81999969482422,121.6999969482422,122.4800033569336,120.57156372070312,11370500,0.24725454545454545,129.54285757882255,127.89149971008301,-2.477066297290463,5.847841271894423,139.58718225387184,116.19581716629416,123.67395603483071,4.799749667811179
2022-01-26,2022-01-26,125.37999725341795,126.66999816894533,121.88999938964844,123.08000183105467,121.16221618652344,13592100,0.28485333333333335,127.03142874581474,127.94249992370605,-2.1826163348186896,5.798546902119178,139.5395937279444,116.3454061194677,123.27798656564669,4.804676582534956
2022-01-27,2022-01-27,124.0,124.13999938964844,116.02999877929688,116.37999725341795,114.5666046142578,18599800,0.1175390243902439,124.53857094900948,127.69099960327148,-2.2380900710706584,6.192494139616519,140.0759878825045,115.30601132403844,118.67932702416086,4.7482310050240795
2022-01-28,2022-01-28,118.70999908447266,119.5999984741211,114.19000244140624,117.61000061035156,115.77745056152344,14005900,0.355044827586207,122.62428610665458,127.5504997253418,-1.4377983806635797,6.394722183331421,140.33994409200463,114.76105535867896,117.96644274828799,4.758835038766368
2022-01-31,2022-01-31,119.5199966430664,122.7699966430664,118.80999755859376,122.62999725341795,120.71922302246094,10189100,0.27286964285714294,121.80999973842076,127.666499710083,-0.5591760086851565,6.276414989374926,140.21932968883286,115.11366973133315,121.0754790850413,4.800983627048892
2022-02-01,2022-02-01,122.9000015258789,123.23999786376952,120.0999984741211,123.0500030517578,121.1326904296875,6956300,0.10333333333333333,121.59857177734375,127.37899971008301,-0.31783293472183516,6.352986880734443,140.0849734715519,114.67302594861413,122.39182839618563,4.8044308218431295
2022-02-02,2022-02-02,126.2300033569336,126.47000122070312,122.5500030517578,124.1500015258789,122.21554565429688,8562900,0.09041739130434782,121.34000069754464,126.91650009155273,-0.5541425867433674,6.227039273527389,139.37057863860753,114.46242154449796,123.56394381598115,4.813403136956956
2022-02-03,2022-02-03,121.4499969482422,123.87999725341795,119.25,119.83999633789062,117.97269439697266,9926800,0.01377083333333333,120.96285683768136,126.55550003051758,-0.3409145597179446,6.424436232231618,139.4043724949808,113.70662756605434,121.0813121639208,4.777778019778945
2022-02-04,2022-02-04,120.44000244140624,121.83000183105467,119.38999938964844,121.0199966430664,119.13430786132812,5743200,0.28959999999999997,120.66857038225446,126.18299980163575,0.05456144714430877,6.5228166005069,139.22863300264953,113.13736660062195,121.04043515001787,4.787658367591582
2022-02-07,2022-02-07,122.55999755859376,124.0999984741211,121.87999725341795,122.30999755859376,120.40420532226562,6562900,0.22648484848484846,121.51571328299386,126.12349967956543,0.13988879678461785,6.553931904716767,139.23136348899897,113.01563587013189,121.88681008906848,4.798349232657477
2022-02-08,2022-02-08,122.0,123.86000061035156,121.61000061035156,123.70999908447266,121.78239440917967,7036200,0.20516896551724134,122.38714163643974,126.05849952697754,0.39224780996293873,6.571978204020918,139.20245593501937,112.91454311893571,123.10226941933793,4.809823840527554
2022-02-09,2022-02-09,124.87999725341795,125.5500030517578,122.76000213623048,125.5199966430664,123.56419372558594,10979700,0.24447714285714284,122.7999986921038,125.8759994506836,0.2960922936175905,6.531581128673621,138.93916170803084,112.81283719333635,124.71408756849024,4.824466318614416
2022-02-10,2022-02-10,124.8000030517578,128.66000366210938,124.36000061035156,124.70999908447266,122.76681518554688,10474900,0.1315084507042254,123.03714098249164,125.49999961853027,0.1769373069804061,6.360768984711913,138.2215375879541,112.77846164910645,124.71136191247852,4.817940109474147
2022-02-11,2022-02-11,125.5,126.58000183105467,120.4499969482422,121.01000213623048,119.12447357177734,9845700,0.3898689655172413,122.58856964111328,124.59099960327148,-0.30142286718516687,5.548572784753735,135.68814517277895,113.49385403376401,122.24378872831316,4.787575090443787
2022-02-14,2022-02-14,119.9499969482422,121.5500030517578,118.0,119.7699966430664,117.90379333496094,8081800,0.26213392857142864,122.57856968470982,123.54649925231934,0.037991660594158816,4.1558842079195255,131.8582676681584,115.23473083648028,120.59459400481533,4.777188821521994
2022-02-15,2022-02-15,122.0199966430664,124.61000061035156,121.45999908447266,124.5199966430664,122.57977294921876,9248700,0.4087809523809524,123.07856968470982,123.08099899291992,0.3350363796566569,3.3951944328168535,129.87138785855362,116.29061012728621,123.21152909698272,4.816403059099218
2022-02-16,2022-02-16,123.13999938964844,124.29000091552734,121.56999969482422,123.5999984741211,121.67410278320312,5749500,0.22846100000000008,123.26285552978516,122.71049919128419,0.3519410202163442,2.843964505270449,128.39842820182508,117.02257018074329,123.47050868174163,4.808927011056117
2022-02-17,2022-02-17,122.48999786376952,122.75,119.6500015258789,119.76000213623048,117.8939437866211,7976700,0.17716530612244896,122.69857025146484,122.28199920654296,0.18182199943987598,2.586695984949824,127.45539117644262,117.10860723664331,120.99683765140087,4.7771046678833535
2022-02-18,2022-02-18,120.5199966430664,120.69000244140624,118.4499969482422,119.30999755859376,117.45095825195312,8389000,0.25022,121.81142752511161,122.02099914550782,0.2850801576880144,2.61116829399429,127.2433357334964,116.79866255751924,119.87227758952946,4.7733082776299005
2022-02-22,2022-02-22,117.5,119.36000061035156,115.72000122070312,116.91000366210938,115.08836364746094,9793500,0.14620705882352944,120.69714246477399,121.56849937438965,0.6356975626070493,2.675987085825337,126.92047354604031,116.21652520273898,117.89742830458273,4.7528140594950745
2022-02-23,2022-02-23,118.5500030517578,119.43000030517578,115.76000213623048,115.9000015258789,114.09408569335938,8114700,0.16033064516129036,119.96714237758091,121.23949928283692,0.6600420976639043,2.948625352601837,127.13674998804059,115.34224857763324,116.56581045211351,4.74406219813477
2022-02-24,2022-02-24,108.0,111.9800033569336,104.37999725341795,111.87999725341795,110.13673400878906,27539100,0.275108,118.83999960763114,120.67949905395508,1.9665750463555298,3.577225192004117,127.83394943796331,113.52504866994686,113.44193498631648,4.708448510670832
2022-02-25,2022-02-25,112.29000091552734,113.0,109.36000061035156,111.2300033569336,109.49686431884766,14258900,0.3364479452054795,116.9414291381836,120.42199935913087,2.303848864135702,4.056284226198211,128.5345678115273,112.30943090673445,111.96731390006123,4.702569122429125
2022-02-28,2022-02-28,109.37000274658205,109.7699966430664,105.0,107.01000213623048,105.34260559082033,26390800,0.12227692307692309,114.57142966134208,119.89199943542481,2.6662906216961204,5.020860310595597,129.933720056616,109.85027881423362,108.66243939084073,4.663533449436223
2022-03-01,2022-03-01,110.0,111.11000061035156,107.0500030517578,108.0500030517578,106.3664093017578,20377900,0.14929534883720932,112.89857264927456,119.16299972534179,2.873109846342871,5.624566236679924,130.41213219870164,107.91386725198194,108.25414849811877,4.673296043543471
2022-03-02,2022-03-02,108.4000015258789,109.97000122070312,107.86000061035156,109.61000061035156,107.902099609375,13342400,0.3136923076923077,111.51285879952567,118.49099960327149,3.3419226817080983,5.930290112790626,130.35157982885275,106.63041937769023,109.15804990627396,4.687763489911608
2022-03-03,2022-03-03,109.91000366210938,110.0,107.5999984741211,108.79000091552734,107.09487915039062,10841700,0.1437777777777778,110.3528584071568,117.7229995727539,3.3918637546160824,6.149399061172455,130.02179769509883,105.424201450409,108.91268391244289,4.680184898287157
2022-03-04,2022-03-04,107.0,108.12000274658205,103.80999755859376,105.05999755859376,103.4229965209961,22372100,0.30770000000000003,108.80428641183036,116.98399963378907,3.5509005204898756,6.741211018678326,130.46642167114572,103.50157759643241,106.34422634321014,4.644967632400633
2022-03-07,2022-03-07,103.29000091552734,104.08999633789062,99.05999755859376,99.29000091552734,97.7428970336914,29422900,0.17993793103448275,107.00571550641742,115.8974998474121,3.756189802624064,7.734452238066358,131.36640432354483,100.42859537127939,101.64140939142162,4.58792230189309
2022-03-08,2022-03-08,100.20999908447266,103.11000061035156,98.62000274658205,100.0,98.44183349609376,25650000,0.045512,105.40142931256976,114.78199996948243,4.35508617184766,8.34561609464578,131.47323215877398,98.09076778019087,100.5471364638072,4.59511985013459
2022-03-09,2022-03-09,104.51000213623048,105.72000122070312,102.76000213623048,104.9499969482422,103.31470489501952,14348400,0.15290666666666666,105.10714285714286,113.8439998626709,4.477479583362367,8.343604809704159,130.53120948207922,97.15679024326258,103.48237678676388,4.643909984946082
2022-03-10,2022-03-10,104.19000244140624,105.52999877929688,102.5199966430664,103.95999908447266,102.3401336669922,11811000,0.018873684210526313,104.52285657610211,112.76599998474121,4.5032434764583655,8.146106525661724,129.05821303606467,96.47378693341777,103.80079165190307,4.634340554395803
2022-03-11,2022-03-11,105.36000061035156,105.36000061035156,101.3000030517578,101.41000366210938,99.82987213134766,18116400,0.067075,103.35142844063895,111.60100021362305,4.100567477469937,8.013071648619494,127.62714351086204,95.57485691638406,102.2069329920406,4.609261840362905
2022-03-14,2022-03-14,101.5199966430664,101.86000061035156,99.06999969482422,99.3000030517578,97.75274658203124,17959400,0.09755499999999999,101.99571446010044,110.51550025939942,4.127784009233864,8.140852272260087,126.79720480391958,94.23379571487925,100.26897969851875,4.588024058198469
2022-03-15,2022-03-15,98.02999877929688,102.13999938964844,97.62000274658205,102.08999633789062,100.499267578125,13415600,0.1765119047619048,101.57142857142857,109.63150024414062,4.820385091140977,8.042356067239417,125.71621237861946,93.54678810966179,101.48299079143334,4.6160111729397375
2022-03-16,2022-03-16,102.98999786376952,105.79000091552734,102.80999755859376,105.69000244140624,104.54496002197266,20347100,0.25109230769230767,102.48571450369698,108.69000053405762,4.8579805623447925,7.273057624437577,123.23611578293277,94.14388528518246,104.2876652247486,4.651003625651602
2022-03-17,2022-03-17,105.75,106.52999877929688,104.75,106.48999786376952,105.33628845214844,8042000,0.248642,103.41285705566406,107.83450050354004,4.4974933724889326,6.3781879298106885,120.59087636316141,95.07812464391867,105.75588698409588,4.658616141443168
2022-03-18,2022-03-18,105.70999908447266,107.04000091552734,104.88999938964844,106.72000122070312,105.56379699707033,10218200,0.22630769230769227,103.66571480887276,107.18250045776367,4.195432790460288,5.728354142049463,118.63920874186259,95.72579217366474,106.3986298085007,4.660794101282656
2022-03-21,2022-03-21,106.72000122070312,107.22000122070312,105.12999725341795,106.91999816894533,105.76163482666016,10366100,0.1203811320754717,104.08857182094029,106.56300048828125,3.7819053639141345,4.967175940401629,116.49735236908451,96.62864860747798,106.7462087154638,4.66268407490155
2022-03-22,2022-03-22,106.38999938964844,107.95999908447266,106.2300033569336,107.04000091552734,105.88033294677734,10401200,0.17877419354838706,104.89285714285714,106.06950035095215,3.4767564223194682,4.3351689498595505,114.73983825067126,97.39916245123305,106.94207018217283,4.663816390054617
2022-03-23,2022-03-23,106.5,108.19000244140624,105.3499984741211,105.3499984741211,104.2086410522461,12905300,0.23157222222222226,105.75714220319476,105.54200019836426,3.0633458633126196,3.666303947212877,112.87460809279001,98.20939230393851,105.88068904347166,4.647750618900508
2022-03-24,2022-03-24,106.77999877929688,107.9800033569336,105.83000183105467,107.91999816894533,106.75080108642578,10834000,0.1605285714285714,106.58999960763114,105.34400024414063,2.8387425994870767,3.403515953542856,112.15103215122635,98.53696833705492,107.2402284604541,4.672080874145253
2022-03-25,2022-03-25,107.69000244140624,107.9800033569336,105.83999633789062,106.7300033569336,105.57369995117188,7432100,0.192125,106.73857116699219,105.11900024414062,2.4152572699709793,3.1318228092250084,111.38264586259064,98.85535462569061,106.90007839144043,4.660888706494492
2022-03-28,2022-03-28,105.62000274658205,106.72000122070312,104.61000061035156,106.33000183105467,105.17803192138672,8151200,0.2061,106.71571459089007,105.08500022888184,2.3338318050087423,3.113852620706446,111.31270547029473,98.85729498746895,106.52002735118326,4.657098296232431
2022-03-29,2022-03-29,107.91999816894533,109.76000213623048,106.79000091552734,109.25,108.06639099121094,14076200,0.2193111111111111,107.07714298793248,105.14500007629394,2.113996643790344,3.1847454367912387,111.51449094987642,98.77550920271146,108.34000911706109,4.684443366882599
2022-03-30,2022-03-30,107.79000091552734,109.33999633789062,106.51000213623048,106.7300033569336,105.57369995117188,15456300,0.27675250000000007,107.0500008719308,105.00100021362304,1.7661484357011545,3.033763971560302,111.06852815674365,98.93347227050243,107.26667194364275,4.660888706494492
